"ID";"Titel";"Transportunternehmen";"Kurze Meldung";"Lange Meldung";"Erweiterte Meldung";"Endmeldung";"Start Ereigniszeitpunkt";"Ende Ereigniszeitpunkt";"Dauer [min]";"Zeitpunkt Meldung beendet";"Start Publikationszeitpunkt";"Ende Publikationszeitpunkt";"Typ";"Klassifizierung";"Template";"Medien";"Linien";"Haltestelle"
"5fd75819fcfa1d1bcc778710";"Linien 6 und 8: Unregelmässiger Betrieb ";"Städtische Verkehrsbetriebe Bern";"14.12.2020, 13:17 Uhr: Auf den Linien 6 und 8 ist infolge Fahrzeugpanne mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"14.12.2020, 13:17 Uhr: Auf den Linien 6 und 8 ist infolge Fahrzeugpanne mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"14.12.2020, 13:17 Uhr: Auf den Linien 6 und 8 ist infolge Fahrzeugpanne mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 6 und 8 fahren wieder nach Fahrplan. ";"14-12-2020 13:17:00";"14-12-2020 14:15:07";;"14-12-2020 14:15:07";"14-12-2020 13:17:00";"14-12-2020 14:15:07";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"MEZI, ONLINE, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER, TWITTER";"8";
"5fd75aa9fcfa1d1bcc778711";"Linie 7: Unregelmässiger Betrieb ";"Städtische Verkehrsbetriebe Bern";"14.12.2020, 13:28 Uhr: Auf der Linie 7 ist infolge Fahrzeugpanne die Strecke zwischen Zytglogge und Ostring unterbrochen. Die Linie 7 wird ab Brunnadernstrasse nach Saali umgeleitet. Zwischen Ostring und Brunnadernstrasse fährt ein Ersatzbus. Dauer: unbestimmt.";"14.12.2020, 13:28 Uhr: Auf der Linie 7 ist infolge Fahrzeugpanne die Strecke zwischen Zytglogge und Ostring unterbrochen. Die Linie 7 wird ab Brunnadernstrasse nach Saali umgeleitet. Zwischen Ostring und Brunnadernstrasse fährt ein Ersatzbus. Dauer: unbestimmt.";"14.12.2020, 13:28 Uhr: Auf der Linie 7 ist infolge Fahrzeugpanne die Strecke zwischen Zytglogge und Ostring unterbrochen. Die Linie 7 wird ab Brunnadernstrasse nach Saali umgeleitet. Zwischen Ostring und Brunnadernstrasse fährt ein Ersatzbus. Dauer: unbestimmt.";"Die Linie 7 fährt wieder nach Fahrplan. ";"14-12-2020 13:28:00";"14-12-2020 13:39:45";;"14-12-2020 13:39:45";"14-12-2020 13:28:00";"14-12-2020 13:39:45";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"TWITTER";"7";
"5fd75ae71c53e11ac8bfc6b1";"Linien 6 und 8: Unregelmässiger Betrieb ";"Städtische Verkehrsbetriebe Bern";"14.12.2020, 13:29 Uhr: Auf den Linien 6 und 8 ist infolge Fahrzeugpanne mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"14.12.2020, 13:29 Uhr: Auf den Linien 6 und 8 ist infolge Fahrzeugpanne mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"14.12.2020, 13:29 Uhr: Auf den Linien 6 und 8 ist infolge Fahrzeugpanne mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 6 und 8 fahren wieder nach Fahrplan. ";"14-12-2020 13:29:00";"14-12-2020 13:40:18";;"14-12-2020 13:40:18";"14-12-2020 13:29:00";"14-12-2020 13:40:18";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"TWITTER";"6";
"5fd75ae71c53e11ac8bfc6b1";"Linien 6 und 8: Unregelmässiger Betrieb ";"Städtische Verkehrsbetriebe Bern";"14.12.2020, 13:29 Uhr: Auf den Linien 6 und 8 ist infolge Fahrzeugpanne mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"14.12.2020, 13:29 Uhr: Auf den Linien 6 und 8 ist infolge Fahrzeugpanne mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"14.12.2020, 13:29 Uhr: Auf den Linien 6 und 8 ist infolge Fahrzeugpanne mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 6 und 8 fahren wieder nach Fahrplan. ";"14-12-2020 13:29:00";"14-12-2020 13:40:18";;"14-12-2020 13:40:18";"14-12-2020 13:29:00";"14-12-2020 13:40:18";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"TWITTER";"8";
"5fd75e1c1c53e11ac8bfc6b2";"Linie 7: Unregelmässiger Betrieb ";"Städtische Verkehrsbetriebe Bern";"14.12.2020, 13:42 Uhr: Die Strecke zwischen Brunnadernstrasse und Ostring ist wieder offen. Jedoch muss mit unregelmässigen Abfahrtszeiten gerechnet werden. Dauer: unbestimmt.";"14.12.2020, 13:42 Uhr: Die Strecke zwischen Brunnadernstrasse und Ostring ist wieder offen. Jedoch muss mit unregelmässigen Abfahrtszeiten gerechnet werden. Dauer: unbestimmt.";"14.12.2020, 13:42 Uhr: Die Strecke zwischen Brunnadernstrasse und Ostring ist wieder offen. Jedoch muss mit unregelmässigen Abfahrtszeiten gerechnet werden. Dauer: unbestimmt.";"Die Linie 7 fährt wieder nach Fahrplan. ";"14-12-2020 13:43:00";"14-12-2020 14:15:18";;"14-12-2020 14:15:18";"14-12-2020 13:43:00";"14-12-2020 14:15:18";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"MEZI, ONLINE, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER, TWITTER, FGIBILDSCHIRM";"7";
"5fd8e061fcfa1d1bcc778725";"Linie 20: Unregelmässiger Betrieb ";"Städtische Verkehrsbetriebe Bern";"15.12.2020, 17:11 Uhr: Auf der Linie 20 ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:11 Uhr: Auf der Linie 20 ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:11 Uhr: Auf der Linie 20 ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linie 20 fährt wieder nach Fahrplan. ";"15-12-2020 17:11:00";"15-12-2020 18:30:01";;"15-12-2020 18:30:01";"15-12-2020 17:11:00";"15-12-2020 18:30:01";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"MEZI, ONLINE, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER, TWITTER";"20";
"5fd8e384fcfa1d1bcc778727";"Linien von BERNMOBIL: Unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 6, 7, 9, 17, 19, 21, 22, 28, 29, 31, 160, 162, 163, 165 und 167 fahren wieder nach Fahrplan. ";"15-12-2020 17:25:00";"15-12-2020 18:30:35";;"15-12-2020 18:30:35";"15-12-2020 17:25:00";"15-12-2020 18:30:35";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"MEZI, ONLINE, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER";"6";
"5fd8e384fcfa1d1bcc778727";"Linien von BERNMOBIL: Unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 6, 7, 9, 17, 19, 21, 22, 28, 29, 31, 160, 162, 163, 165 und 167 fahren wieder nach Fahrplan. ";"15-12-2020 17:25:00";"15-12-2020 18:30:35";;"15-12-2020 18:30:35";"15-12-2020 17:25:00";"15-12-2020 18:30:35";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"MEZI, ONLINE, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER";"7";
"5fd8e384fcfa1d1bcc778727";"Linien von BERNMOBIL: Unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 6, 7, 9, 17, 19, 21, 22, 28, 29, 31, 160, 162, 163, 165 und 167 fahren wieder nach Fahrplan. ";"15-12-2020 17:25:00";"15-12-2020 18:30:35";;"15-12-2020 18:30:35";"15-12-2020 17:25:00";"15-12-2020 18:30:35";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"MEZI, ONLINE, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER";"9";
"5fd8e384fcfa1d1bcc778727";"Linien von BERNMOBIL: Unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 6, 7, 9, 17, 19, 21, 22, 28, 29, 31, 160, 162, 163, 165 und 167 fahren wieder nach Fahrplan. ";"15-12-2020 17:25:00";"15-12-2020 18:30:35";;"15-12-2020 18:30:35";"15-12-2020 17:25:00";"15-12-2020 18:30:35";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"MEZI, ONLINE, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER";"17";
"5fd8e384fcfa1d1bcc778727";"Linien von BERNMOBIL: Unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 6, 7, 9, 17, 19, 21, 22, 28, 29, 31, 160, 162, 163, 165 und 167 fahren wieder nach Fahrplan. ";"15-12-2020 17:25:00";"15-12-2020 18:30:35";;"15-12-2020 18:30:35";"15-12-2020 17:25:00";"15-12-2020 18:30:35";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"MEZI, ONLINE, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER";"19";
"5fd8e384fcfa1d1bcc778727";"Linien von BERNMOBIL: Unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 6, 7, 9, 17, 19, 21, 22, 28, 29, 31, 160, 162, 163, 165 und 167 fahren wieder nach Fahrplan. ";"15-12-2020 17:25:00";"15-12-2020 18:30:35";;"15-12-2020 18:30:35";"15-12-2020 17:25:00";"15-12-2020 18:30:35";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"MEZI, ONLINE, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER";"21";
"5fd8e384fcfa1d1bcc778727";"Linien von BERNMOBIL: Unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 6, 7, 9, 17, 19, 21, 22, 28, 29, 31, 160, 162, 163, 165 und 167 fahren wieder nach Fahrplan. ";"15-12-2020 17:25:00";"15-12-2020 18:30:35";;"15-12-2020 18:30:35";"15-12-2020 17:25:00";"15-12-2020 18:30:35";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"MEZI, ONLINE, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER";"22";
"5fd8e384fcfa1d1bcc778727";"Linien von BERNMOBIL: Unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 6, 7, 9, 17, 19, 21, 22, 28, 29, 31, 160, 162, 163, 165 und 167 fahren wieder nach Fahrplan. ";"15-12-2020 17:25:00";"15-12-2020 18:30:35";;"15-12-2020 18:30:35";"15-12-2020 17:25:00";"15-12-2020 18:30:35";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"MEZI, ONLINE, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER";"28";
"5fd8e384fcfa1d1bcc778727";"Linien von BERNMOBIL: Unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 6, 7, 9, 17, 19, 21, 22, 28, 29, 31, 160, 162, 163, 165 und 167 fahren wieder nach Fahrplan. ";"15-12-2020 17:25:00";"15-12-2020 18:30:35";;"15-12-2020 18:30:35";"15-12-2020 17:25:00";"15-12-2020 18:30:35";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"MEZI, ONLINE, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER";"29";
"5fd8e384fcfa1d1bcc778727";"Linien von BERNMOBIL: Unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 6, 7, 9, 17, 19, 21, 22, 28, 29, 31, 160, 162, 163, 165 und 167 fahren wieder nach Fahrplan. ";"15-12-2020 17:25:00";"15-12-2020 18:30:35";;"15-12-2020 18:30:35";"15-12-2020 17:25:00";"15-12-2020 18:30:35";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"MEZI, ONLINE, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER";"31";
"5fd8e384fcfa1d1bcc778727";"Linien von BERNMOBIL: Unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 6, 7, 9, 17, 19, 21, 22, 28, 29, 31, 160, 162, 163, 165 und 167 fahren wieder nach Fahrplan. ";"15-12-2020 17:25:00";"15-12-2020 18:30:35";;"15-12-2020 18:30:35";"15-12-2020 17:25:00";"15-12-2020 18:30:35";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"MEZI, ONLINE, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER";"160";
"5fd8e384fcfa1d1bcc778727";"Linien von BERNMOBIL: Unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 6, 7, 9, 17, 19, 21, 22, 28, 29, 31, 160, 162, 163, 165 und 167 fahren wieder nach Fahrplan. ";"15-12-2020 17:25:00";"15-12-2020 18:30:35";;"15-12-2020 18:30:35";"15-12-2020 17:25:00";"15-12-2020 18:30:35";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"MEZI, ONLINE, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER";"162";
"5fd8e384fcfa1d1bcc778727";"Linien von BERNMOBIL: Unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 6, 7, 9, 17, 19, 21, 22, 28, 29, 31, 160, 162, 163, 165 und 167 fahren wieder nach Fahrplan. ";"15-12-2020 17:25:00";"15-12-2020 18:30:35";;"15-12-2020 18:30:35";"15-12-2020 17:25:00";"15-12-2020 18:30:35";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"MEZI, ONLINE, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER";"163";
"5fd8e384fcfa1d1bcc778727";"Linien von BERNMOBIL: Unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 6, 7, 9, 17, 19, 21, 22, 28, 29, 31, 160, 162, 163, 165 und 167 fahren wieder nach Fahrplan. ";"15-12-2020 17:25:00";"15-12-2020 18:30:35";;"15-12-2020 18:30:35";"15-12-2020 17:25:00";"15-12-2020 18:30:35";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"MEZI, ONLINE, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER";"165";
"5fd8e384fcfa1d1bcc778727";"Linien von BERNMOBIL: Unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 6, 7, 9, 17, 19, 21, 22, 28, 29, 31, 160, 162, 163, 165 und 167 fahren wieder nach Fahrplan. ";"15-12-2020 17:25:00";"15-12-2020 18:30:35";;"15-12-2020 18:30:35";"15-12-2020 17:25:00";"15-12-2020 18:30:35";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"MEZI, ONLINE, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER";"167";
"5fd8e384fcfa1d1bcc778727";"Linien von BERNMOBIL: Unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf den Linien von BERNMOBIL ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 6, 7, 9, 17, 19, 21, 22, 28, 29, 31, 160, 162, 163, 165 und 167 fahren wieder nach Fahrplan. ";"15-12-2020 17:25:00";"15-12-2020 18:30:35";;"15-12-2020 18:30:35";"15-12-2020 17:25:00";"15-12-2020 18:30:35";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"MEZI, ONLINE, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER";"166";
"5fd8f2bbfcfa1d1bcc778728";"Linien 6, 7, 9, 17, 19, 21, 22, 28, 29, 31, 160, 162, 163, 165, 166 und 167: Unregelmässiger Betrieb ";"Städtische Verkehrsbetriebe Bern";"15.12.2020, 17:25 Uhr: Auf der Linie 166 ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf der Linie 166 ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"15.12.2020, 17:25 Uhr: Auf der Linie 166 ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linie 166 fährt wieder nach Fahrplan. ";"15-12-2020 17:25:00";"15-12-2020 18:46:52";;"15-12-2020 18:46:52";"15-12-2020 17:25:00";"15-12-2020 18:46:52";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"MEZI, ONLINE, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER";"166";
"5fd98decfcfa1d1bcc778729";"Linie 10: Kursausfall";"Städtische Verkehrsbetriebe Bern";"Auf der Linie 10 fällt infolge einer Betriebsstörung der Kurs um 05:36 Uhr ab Ostermundigen, Rüti Richtung Bern Bahnhof aus. Die nächste Abfahrt erfolgt um 05:44 Uhr.    ";"Auf der Linie 10 fällt infolge einer Betriebsstörung der Kurs um 05:36 Uhr ab Ostermundigen, Rüti Richtung Bern Bahnhof aus. Die nächste Abfahrt erfolgt um 05:44 Uhr.    ";"Auf der Linie 10 fällt infolge einer Betriebsstörung der Kurs um 05:36 Uhr ab Ostermundigen, Rüti Richtung Bern Bahnhof aus. Die nächste Abfahrt erfolgt um 05:44 Uhr.    ";"Die Linie 10 fährt wieder nach Fahrplan. ";"16-12-2020 05:32:00";"16-12-2020 05:45:51";;"16-12-2020 05:45:51";"16-12-2020 05:32:00";"16-12-2020 05:45:51";"ungeplant";"incident.severity.INCIDENT";"Kurs: Kursausfall";"MEZI, ONLINE, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER, TWITTER";"10";
"5fd98dee1c53e11ac8bfc6ba";"Linie 10: Kursausfall";"Städtische Verkehrsbetriebe Bern";"Auf der Linie 10 fällt infolge einer Betriebsstörung der Kurs um 05:31 Uhr ab Schliern, Bus-Endstation Richtung Ostermundigen, Rüti aus. Die nächste Abfahrt erfolgt um 05:38 Uhr.    ";"Auf der Linie 10 fällt infolge einer Betriebsstörung der Kurs um 05:31 Uhr ab Schliern, Bus-Endstation Richtung Ostermundigen, Rüti aus. Die nächste Abfahrt erfolgt um 05:38 Uhr.    ";"Auf der Linie 10 fällt infolge einer Betriebsstörung der Kurs um 05:31 Uhr ab Schliern, Bus-Endstation Richtung Ostermundigen, Rüti aus. Die nächste Abfahrt erfolgt um 05:38 Uhr.    ";"Die Linie 10 fährt wieder nach Fahrplan. ";"16-12-2020 05:32:00";"16-12-2020 05:45:57";;"16-12-2020 05:45:57";"16-12-2020 05:32:00";"16-12-2020 05:45:57";"ungeplant";"incident.severity.INCIDENT";"Kurs: Kursausfall";"MEZI, MONITOR, OEVPLUSCH, INFOPOINT, GTFS, EPAPER, TWITTER";"10";
